zip,primary_city,state,timezone,area_codes,country,county
46750,Huntington,IN,America/Indiana/Indianapolis,260,US,Huntington
46755,Kendallville,IN,America/Indiana/Indianapolis,260,US,Noble
46759,Keystone,IN,America/Indiana/Indianapolis,765,US,Wells
46760,Kimmell,IN,America/Indiana/Indianapolis,260,US,Noble
46761,Lagrange,IN,,260,US,LaGrange
46763,Laotto,IN,America/Indiana/Indianapolis,260,US,Noble
46764,Larwill,IN,America/Indiana/Indianapolis,260,US,Whitley
46765,Leo,IN,America/Indiana/Indianapolis,260,US,Allen
46766,Liberty Center,IN,America/Indiana/Indianapolis,260,US,Wells
46767,Ligonier,IN,,260,US,Noble
46769,Linn Grove,IN,America/Indiana/Indianapolis,260,US,Noble
46770,Markle,IN,,260,US,Wells
46771,Mongo,IN,America/Indiana/Indianapolis,260,US,LaGrange
46772,Monroe,IN,America/Indiana/Indianapolis,260,US,Adams
46773,Monroeville,IN,America/Indiana/Indianapolis,260,US,Allen
46774,New Haven,IN,America/Indiana/Indianapolis,260,US,Allen
46776,Orland,IN,,260,US,Steuben
46777,Ossian,IN,America/Indiana/Indianapolis,260,US,Wells
46778,Petroleum,IN,America/Indiana/Indianapolis,260,US,Wells
46779,Pleasant Lake,IN,America/Indiana/Indianapolis,260,US,Steuben
46780,Pleasant Mills,IN,America/Indiana/Indianapolis,260,US,Steuben
46781,Poneto,IN,America/Indiana/Indianapolis,"765,260",US,Wells
46782,Preble,IN,America/Indiana/Indianapolis,260,US,Wells
46783,Roanoke,IN,,260,US,Whitley
46784,Rome City,IN,America/Indiana/Indianapolis,260,US,Noble
46785,Saint Joe,IN,America/Indiana/Indianapolis,260,US,DeKalb
46786,South Milford,IN,America/Indiana/Indianapolis,260,US,LaGrange
46787,South Whitley,IN,America/Indiana/Indianapolis,260,US,Whitley
46788,Spencerville,IN,,260,US,Allen
46789,Stroh,IN,America/Indiana/Indianapolis,260,US,Allen
46791,Uniondale,IN,America/Indiana/Indianapolis,260,US,Wells
46792,Warren,IN,,"765,260",US,Huntington
46793,Waterloo,IN,America/Indiana/Indianapolis,260,US,DeKalb
46794,Wawaka,IN,America/Indiana/Indianapolis,260,US,Noble
46795,Wolcottville,IN,America/Indiana/Indianapolis,260,US,LaGrange
46796,Wolflake,IN,America/Indiana/Indianapolis,260,US,LaGrange
46797,Woodburn,IN,America/Indiana/Indianapolis,260,US,Allen
46798,Yoder,IN,America/Indiana/Indianapolis,260,US,Allen
46799,Zanesville,IN,America/Indiana/Indianapolis,260,US,Wells
46801,Fort Wayne,IN,America/Indiana/Indianapolis,260,US,Wells
46802,Fort Wayne,IN,America/Indiana/Indianapolis,260,US,Allen
46803,Fort Wayne,IN,America/Indiana/Indianapolis,260,US,Allen
46804,Fort Wayne,IN,America/Indiana/Indianapolis,260,US,Allen
46805,Fort Wayne,IN,America/Indiana/Indianapolis,260,US,Allen
46806,Fort Wayne,IN,America/Indiana/Indianapolis,260,US,Allen
46807,Fort Wayne,IN,America/Indiana/Indianapolis,260,US,Allen
46808,Fort Wayne,IN,America/Indiana/Indianapolis,260,US,Allen
46809,Fort Wayne,IN,America/Indiana/Indianapolis,260,US,Allen
46814,Fort Wayne,IN,America/Indiana/Indianapolis,260,US,Allen
46815,Fort Wayne,IN,America/Indiana/Indianapolis,260,US,Allen
